name,reading,meaning,example
外接,がいせつ,一つの多角形の各頂点が一つの円の円周に接すること。一つの円の円周が一つの多角形の各辺に一点で接すること。二つの円が互いに外側にあって一点で接すること。一つの多角形の各頂点が他の多角形の各辺に接すること。以上は、球や多面体でもいえる。ただし、多面体では面についていわなければならない。,99
外旋,がいせん,上腕や大腿を、位置を変えずに、体の外側に向かって回転させる動きをいう。例えば、右上腕を、上腕骨を軸として右回りに回転させる動きがこれにあたる。,26
外船,がいせん,１ 外国船。２ 外国航路の船。,0
外祖,がいそ,母方の祖父。母の父。外祖父。,0
外層,がいそう,層をなしているものの外側の重なり。外側の層。,312
外側,がいそく,そとがわ。,10445
外族,がいぞく,母または妻の親族。外戚(がいせき)。,0
外孫,がいそん,他家へ嫁に行った娘が産んだ子。そとまご。,391
街村,がいそん,街道に沿って帯状に発達した集落。宿場町・門前町など。,0
咳唾,がいだ,１ せきとつば。また、せきばらい。２ 目上の人のお言葉。謦咳(けいがい)。,4
外帯,がいたい,１ 弓なりに曲がった山脈、または弧状列島の、凸側の地帯。２ 西南日本の、中央構造線より太平洋側の部分。帯状構造が発達し、北から結晶片岩・古生界・中生界の順に配列している。外帯。,40
外大,がいだい,外国語に関する研究・教育を主に行う単科大学。外語大。,0
外為,がいため,外国為替(がいこくかわせ)の俗称。,62
骸炭,がいたん,コークスのこと。,8
街談,がいだん,ちまたの話。世間のうわさ。世評。風説。,5
外地,がいち,１ 日本の国土からみて、外国の土地。２ 第二次大戦敗戦前に、本土以外の日本領土を呼んだ語。朝鮮半島・台湾など。,764
外註,がいちゅう,会社などで、仕事の一部を、外部に注文してさせること。,0
害鳥,がいちょう,農作物などに有害な鳥類。同じ鳥でも季節によって害鳥となることがある。スズメは春は害虫を食べる益鳥とされるが、秋には稲の害鳥とされる。,108
外廷,がいてい,宮廷で、君主が国政をとる公的な所。外朝。,12
外弟,がいてい,１ 異父弟。２ 配偶者の弟。義理の弟。,0
外典,がいてん,キリスト教で、聖書正典に含まれていないが重要である文書。アポクリファ。,231
外転,がいてん,上肢や下肢を体の正中線から遠ざける動きをいう。たとえば、体の横に垂らした腕を真横に上げていく動きがこれにあたる。,116
外土,がいど,１ 国外の地。外国。外地。２ 都から離れた遠い土地。,0
外乳,がいにゅう,種子の胚乳(はいにゅう)の一種で、珠心の一部が発達して養分の貯蔵組織となったもの。スイレン・アカザ・ナデシコなどにみられる。外胚乳。,0
艾年,がいねん,50歳のこと。艾老。,0
外売,がいばい,デパートなどで、店内の売場でなく、直接客のところへ出かけて行って販売をすること。,0
外泊,がいはく,平常寝泊まりしている所以外に泊まること。,569
該博,がいはく,物事に広く通じていること。学識の広いこと。また、そのさま。,131
外反,がいはん,医学で、体の中心軸に対して外側に反っている状態。,0
外板,がいはん,構造物の外面、特に船体の肋骨(ろっこつ)の外側に張り詰める木・鋼鉄などの板。,748
鎧板,がいはん,弾丸が貫通するのを防ぐため、物の表面に張った鋼鉄または鉄などの板。,9
外蕃,がいばん,１ 外国や外国人をさげすんでいった語。２ 都から遠く離れた地方。辺遠の地。,9
外皮,がいひ,１ 物の外側の皮。２ 動物の体表を覆う皮膚およびその変形物。３ 植物の茎や根の表面を包む細胞層のうち、厚く木化した最外層部分。,660
外侮,がいぶ,外国、または外部の人から受けるはずかしめ。,4
外篇,がいへん,漢籍で、中心となる部分である内編以外の、つけたりの部分。,32
外編,がいへん,漢籍で、中心となる部分である内編以外の、つけたりの部分。,12
外辺,がいへん,外側。外囲い。,28
外報,がいほう,外国からの通信・報告。外信。,63
外方,がいほう,ある範囲のそと。そとがわ。外部。,0
外邦,がいほう,外国。,5
外貌,がいぼう,１ 顔かたち。顔だち。２ うわべのようす。外観。,342
外防,がいぼう,外敵に対する防備。,0
概貌,がいぼう,だいたいのありさま。概要。,0
外米,がいまい,外国から輸入された米。外国米。,99
外務,がいむ,１ 国政のうち外交関係の仕事。２ 会社の業務のうち、社外での販売・勧誘・集金などの仕事。,3022
外野,がいや,１ 野球のグラウンドで、内野後方の地帯。一塁・二塁・三塁を結ぶ線と左右のファウルラインとに囲まれた区域。アウトフィールド。２ 野球で外野を守る選手。左翼手・中堅手・右翼手の総称。３ 野球場で、外野後方に設けた観客席。４ ある事柄に直接関係のない第三者。,2936
外用,がいよう,皮膚など体の外側から薬を効かせること。,258
艾葉,がいよう,ヨモギの葉。漢方で、止血・収斂(しゅうれん)薬などに用い、また、もぐさの原料とする。,0
外雷,がいらい,電力系統に発生する異常電圧のうち、雷サージのように電力系統の外部に起因するもの。外部異常電圧。,0
外乱,がいらん,ある通信系に、所定の信号系以外から加わり妨害となる信号。,56
外輪,がいりん,１ 外側の輪(わ)。そとわ。２ 車輪の外側に取り付けられる鉄の覆い。３ 汽船の両舷または船尾につけ、回転して水をかくことによって船を推進させる水車形の車。水上に大部分が出ている。,381
概論,がいろん,領域全体のあらましを要約して述べること。また、述べたもの。,324
賀宴,がえん,祝いの酒盛り。祝宴。,56
賀筵,がえん,祝賀の宴席。祝宴の会場。,10
画架,がか,イーゼル。,231
賀歌,がか,祝いの気持ちを表した歌。古今和歌集をはじめ、勅撰集部立ての一つとして、これらの歌を納めるが、特に長寿を祈る歌が多い。,23
雅歌,がか,みやびやかな歌。格式の高い歌。,62
画会,がかい,１ 画家が自作の絵を展示し、希望者に売る会。展示会。２ 人々が集まって絵をかき、批評し合う会。,215
雅懐,がかい,風流な思い。風雅な心。,10
画角,がかく,カメラで、フィルム面やイメージセンサーに撮影できる範囲を、角度で表したもの。写角。,138
画客,がかく,画家。絵かき。,0
賀客,がかく,祝賀に来る客。特に、年賀の客。,17
画学,ががく,絵画を研究する学問。また、絵画をかく技術。,43
雅楽,ががく,１ 古代の中国で、庶民的な俗楽に対し、貴族的な雅正な楽。宮廷の儀式、祭祀(さいし)などに用いられ、12世紀初めに朝鮮半島にも伝わった。２ 奈良・平安時代に完成し、宮廷・寺社などで行われた音楽。また、それによる舞。1を輸入したものとそれを模したもの（唐楽・高麗楽(こまがく)など）、外国渡来の楽器を伴奏とする新しい声楽曲（催馬楽(さいばら)・朗詠など）、日本固有の歌舞（神楽・東遊(あずまあそ)びなど）の三つに大別される。,960
