name,reading,meaning
内転,ないてん,上肢や下肢を体の正中線に近づける動きをいう。たとえば、休めの姿勢から直立の姿勢になるときに、開いた足を閉じる動きがこれにあたる。
内殿,ないでん,１ 社寺の内部で、神体または本尊を安置してある奥の間。内殿。２ 奥の方にある御殿。
内道,ないどう,仏教のこと。また、その教えを奉ずる者。内教。
内乳,ないにゅう,種子内で、胚が生長を開始して芽生えるまで、胚の栄養源となるでんぷん・たんぱく質・脂肪などを蓄えている組織。内胚乳。
内燃,ないねん,ガソリン・重油などの燃料をシリンダーの中で燃焼させ、爆発させること。
内反,ないはん,医学で、足などが正中線の側に反っていること。
内皮,ないひ,１ 物の内側の皮。２ 脊椎動物の血管・リンパ管などの内腔表面を覆う1層の扁平な上皮細胞群。一般に透過性があり、毛細血管では血液成分などが出入りする。３ 植物の根・茎・葉の皮層の最も内側にあり、中心柱を取り巻く1層の細胞からなる組織。
内府,ないふ,内大臣の別称。だいふ。
内仏,ないぶつ,１ 寺院で、本堂以外の私房に安置した仏像。２ 在家で、居室に安置した仏像。持仏。
内文,ないぶん,内印を押した公式文書。うちぶみ。
内辺,ないへん,うちがわ。内面。
内方,ないほう,１ 内部のほう。うちがわ。２ 他人の妻を敬っていう語。内儀。内室。うちかた。
内幌,ないほろ,ロシア連邦の町ゴルノザボーツクの、日本領時代の名称。
内幕,ないまく,外部には知られていない内部の事情。うちまく。
内膜,ないまく,体内器官の内側の膜。
内務,ないむ,１ 国内の政務。２ 地方行政・警察・土木・衛生などに関する政務の総称。内務行政。３ 軍隊で、日常生活に関する室内での仕事。
内野,ないや,１ 野球で、一塁・二塁・三塁・本塁を結ぶ直線で囲まれた四角形の区域。インフィールド。ダイヤモンド。２ 野球で、内野の守備をする選手。一塁手・二塁手・三塁手・遊撃手の四人。インフィールダー。
内憂,ないゆう,国や組織などの内部にある心配事。内部の難儀。内患。
内洋,ないよう,大部分を陸地に囲まれる海。内海。
内羅,ないら,馬の内臓の病気。転じて、猫などについても言う。
内雷,ないらい,電力系統に発生する異常電圧のうち、スイッチの開閉にともなう開閉サージのように電力系統の内部に起因するもの。内部異常電圧。
内話,ないわ,外交官などの非公式な会話。
内湾,ないわん,幅に対して奥行の大きい湾。
苗色,なえいろ,染め色の名。薄い萌葱(もえぎ)色。
苗木,なえぎ,樹木の苗。移植するために育てた幼い木。
苗尺,なえじゃく,種まき後の苗代に立てる木の枝や竹。苗の成長の物差しというが、本来は田の神の依代(よりしろ)であった。苗棒・苗忌竹(なえみだけ)・種(たな)ん棒・苗代男など、地方名称が多い。
苗代,なえしろ,田植えの前に、稲の種をまいて苗を育てる田。苗代田。なえしろ。
苗床,なえどこ,野菜・草花・樹木などの苗を育てるためにつくった場所。土をよく耕し、種子が発芽しやすい条件を整えた所。
苗畑,なえはた,苗木を育てる畑。
苗舟,なえぶね,田植えのとき、深田で苗を運ぶ小舟。田植え舟。
苗棒,なえぼう,種まき後の苗代に立てる木の枝や竹。苗の成長の物差しというが、本来は田の神の依代(よりしろ)であった。苗尺・苗忌竹(なえみだけ)・種(たな)ん棒・苗代男など、地方名称が多い。
直島,なおしま,香川県中北部、瀬戸内海にある島。岡山県玉野市に近接する。銅・硫酸などの製錬所がある。
名親,なおや,名付け親。
直会,なおらい,祭事が終わってのち、供え物の神酒(みき)・神饌(しんせん)を下げて酒食する宴。
那珂,なか,茨城県中北部にある市。水戸市の北にあり、中心は菅谷(すがや)。杉苗木やゴボウの栽培が盛ん。平成17年（2005）1月に那珂町、瓜連(うりづら)町が合併して成立。
仲居,なかい,１ 旅館や料亭などで客の接待をする女性。２ 近世、幕府の大奥や大名屋敷などに仕える女性の詰めていた部屋。また、そこに詰めた女性。お仲居。御末(おすえ)。３ 近世、武家や商家の上女中と下女中との中間に使われた女性。中通りの女。
長井,ながい,山形県南部の市。最上川舟運の河港として発展。長井紬(つむぎ)の産地。
中板,なかいた,茶室のまん中に設けられた板敷き。客畳と手前畳との間に入れる板。
長板,ながいた,茶道で、風炉(ふろ)・水指(みずさし)などをのせる長方形の板。台子(だいす)の地板に相当するもの。
中海,なかうみ,島根県北東部、島根半島と鳥取県の弓ヶ浜に囲まれる潟湖(せきこ)。西は大橋川で宍道(しんじ)湖に、東は中江瀬戸で美保湾に通じる。平成17年（2005）ラムサール条約に登録された。なかのうみ。
長柄,ながえ,１ 器物や武具の柄の長いこと。また、その柄。２ 柄の長い器具や武具。槍・刀・銚子など。
長岡,ながおか,新潟県中部の市。もと牧野氏の城下町。信濃川水運で栄え、明治時代には油田の開発で発展。繊維・機械工業や商業が盛ん。平成17年（2005）周辺5町村を、平成18年（2006）に栃尾市と3町を、平成22年（2010）に川口町を編入。旧川口町は飛び地。
中帯,なかおび,１ 上着の下、小袖の上に結ぶ帯。したひも。したのおび。２ 梵鐘の部分の名。鐘身の中央または下部で池の間と草の間にはさまれた横帯をいう。ちゅうたい。
