name,reading,meaning,example
合方,あいかた,１ 能楽で、謡(うたい)の伴奏をする大鼓(おおつづみ)・小鼓(こつづみ)・太鼓・笛による演奏。２ 邦楽で、唄と唄との間をつなぐ、三味線の合いの手の特に長いもの。長唄に多い。３ 歌舞伎の下座音楽で、三味線を主とし唄を伴わないもの。,54
藍型,あいがた,藍1色または藍の濃淡で文様を染め出した型染め。特に沖縄のものが有名。,0
間紙,あいがみ,１ 傷や汚れがつかないように、物と物との間に挟む紙。あいし。２ 印刷しおわった紙の間に挟んで、インクの汚れを防ぐ紙。あいがみ。,0
藍紙,あいがみ,１ ツユクサの花の青い絞り汁をしみこませた和紙。すぐ脱色できることから、友禅・描(か)き更紗(さらさ)・絞り染めなどの下絵描きに用いる。藍花紙。縹紙(はなだがみ)。２ 藍色に染めた紙。昔、写経・写本などに用いた。あおがみ。あいし。,6
藍甕,あいがめ,染料の藍汁をためておくかめ。藍壺(あいつぼ)。,22
間鴨,あいがも,アヒルの一品種。マガモと青首アヒルとの雑種。肉用。なきあひる。,11
合鴨,あいがも,アヒルの一品種。マガモと青首アヒルとの雑種。肉用。なきあひる。,44
相川,あいかわ,新潟県佐渡市の地名。江戸幕府直轄の金鉱町として栄えた。無名異焼(むみょういやき)の産地。,1114
藍革,あいかわ,鹿のもみ革を藍で染めたもの。多く太刀の革緒(かわお)や甲冑(かっちゅう)の威毛(おどしげ)などに用いる。藍韋(あいなめし)。,0
哀歓,あいかん,悲しみと喜び。,103
間着,あいぎ,１ 春・秋の季節に着る衣服。２ 上着と下着との間に着る衣服。,24
愛郷,あいきょう,生まれ故郷を愛すること。,88
間銀,あいぎん,手数料。周旋料。口銭(こうせん)。間銭(あいせん)。,0
間釘,あいくぎ,両端のとがった釘。板と板とを継ぎ合わせるのに用いる。,0
愛犬,あいけん,１ かわいがって飼っている犬。２ 犬をかわいがること。,774
愛語,あいご,菩薩が他者に対して心のこもった優しい言葉をかけること。人々を救いに導く実践行である四摂事(ししょうじ)の一。,0
相碁,あいご,囲碁の腕前が同等なこと。また、その人。,0
藍子,あいご,スズキ目アイゴ科の海水魚。全長約55センチ。体は楕円形で側扁し、淡褐色の地に小白点がある。背びれ・しりびれ・腹びれのとげに毒がある。本州中部以南の沿岸にすむ。冬季に美味。,749
愛校,あいこう,自分の出身校または在学する学校を愛すること。,35
間駒,あいごま,将棋で、自分の駒を守るために相手の駒のきき筋に打つ駒。間遮(あいしゃ)。間(あい)。間馬(あいま)。,0
秋沙,あいさ,カモ科アイサ属の鳥の総称。くちばしは細長く、縁が鋸歯(きょし)状。潜水が巧みで、魚を捕食。日本では冬鳥であるが、北海道で繁殖するものもある。ウミアイサ・カワアイサ・ミコアイサの3種がみられる。のこぎりばがも。,52
間座,あいざ,能舞台で、橋懸かりの付け根の奥の一隅。後見柱の向かって左脇で、間(あい)狂言をつとめる役者が、自分の演技の前後に控える場所。,0
愛西,あいさい,愛知県西端の市。市域のほとんどが海抜0メートル以下で、西部を木曽川・長良川が天井川として流れる。平成17年（2005）4月に佐屋町、立田村、八開(はちかい)村、佐織町が合併して成立。,0
藍鮫,あいざめ,１ ツノザメ科アイザメ属の海水魚の総称。日本では、アイザメ・オキナワヤジリザメ・ゲンロクザメ・タロウザメの4種が太平洋側の深海にすむ。全長約1メートル。２ 藍色を帯びる鮫皮。刀剣の柄や鞘(さや)の装飾に使用。,0
愛餐,あいさん,キリスト教会で信徒が共にする食事。アガペー。,5
哀史,あいし,悲しい出来事をつづった物語。悲しい歴史。,47
哀詩,あいし,悲しい事柄や心を詠んだ詩。,9
愛児,あいじ,親がかわいがっている子。いとしご。,344
藍下,あいした,反物を黒や紺に染めるとき、藍で下染めをすること。,0
愛日,あいじつ,１ 冬の日光。２ 時間を惜しむこと。また、日時を惜しんで父母に孝養を尽くすこと。,0
間遮,あいしゃ,将棋で、自分の駒を守るために相手の駒のきき筋に打つ駒。間(あい)。間馬(あいま)。,0
相酌,あいじゃく,互いに酌をしあって酒を飲むこと。,0
愛書,あいしょ,１ 本が好きで、大切にすること。２ 好きな本。愛読書。,94
愛唱,あいしょう,ある歌を、日ごろ好んでうたうこと。,290
愛誦,あいしょう,ある詩歌や文章などを好んで口ずさむこと。,152
哀情,あいじょう,悲しく思う心。悲心。,24
愛嬢,あいじょう,かわいがっている大切な娘。まなむすめ。他人の娘についていう。,44
愛食,あいしょく,いつも好んで食べること。,9
藍汁,あいしる,アイの葉を発酵させ、石灰乳を混和して、藍染めの材料の青藍(せいらん)を沈殿させた液。,0
愛人,あいじん,１ 愛するいとしい人。特別の関係にある異性。情婦。情夫。情人。２ 人を愛すること。,5909
相図,あいず,身ぶりなどで知らせること。前もって取り決めた方法で物事を知らせること。また、その方法や信号。,196
藍墨,あいずみ,藍蝋(あいろう)を墨の形に作ったもの。,4
愛婿,あいせい,気に入りの娘婿。,14
相先,あいせん,囲碁や将棋で、互いに優劣のない者が交互に先手になって対局すること。,65
哀訴,あいそ,同情をひくように、強く嘆き訴えること。哀願。,330
愛孫,あいそん,かわいい大切な孫。他人の孫についていう。,12
愛大,あいだい,１ 愛知県豊橋市に本部のある私立大学。昭和21年（1946）旧制大学として設立され、昭和24年（1949）新制大学に移行。２ 愛媛県松山市に本部のある国立大学法人。松山高等学校・愛媛師範学校・愛媛青年師範学校・新居浜(にいはま)工業専門学校を母体に、昭和24年（1949）新制大学として発足。のち、愛媛県立松山農科大学を吸収。平成16年（2004）国立大学法人となる。,0
藍茸,あいたけ,１ ベニタケ科のキノコ。夏から秋に山林・原野に生える。傘は藍緑色で、もろい。食用。なつあいたけ。２ ハツタケの別名。傷ついた部分が緑青色に変わるのでいう。,0
藍玉,あいだま,アイの葉を発酵させ、つき砕いて固めたもの。たまあい。,114
愛知,あいち,中部地方南西部、太平洋に面する県。もとの尾張三河の2国にあたる。県庁所在地は名古屋市。,9930
愛鳥,あいちょう,鳥をかわいがること。特に、野鳥を愛護すること。,39
相鎚,あいづち,１ 鍛冶(かじ)で、二人の職人が交互に槌を打ち合わすこと。あいのつち。２ 相手の話にうなずいて巧みに調子を合わせること。,23
合褄,あいづま,和服で、襟先の位置の衽(おくみ)。また、そこで計る衽の幅。合褄幅。,0
相褄,あいづま,和服で、襟先の位置の衽(おくみ)。また、そこで計る衽の幅。合褄幅。,0
相床,あいどこ,一つの部屋に並べて敷かれた床。また、その隣り合わせの床。遊里では間を屏風(びょうぶ)などで仕切る。,0
相年,あいどし,互いに同じ年齢であること。,0
