name,reading,meaning,example
馬場,ばば,乗馬の練習や馬術競技、また競馬をする場所。,5991
婆背,ばばがせ,ヒザラガイ科の一種。潮間帯の岩礁にすみ、体長約5センチ。殻を取り巻く肉帯は前域が広く、毛がある。岩からはがすと背を丸める。,0
婆鰈,ばばがれい,カレイ科の海水魚。全長約60センチ。有眼側は暗褐色で、うろこが小さく、体の表面は粘液に覆われる。日本海沿岸と駿河湾以北の太平洋岸に分布。食用。なめたがれい。,0
馬尾,ばび,１ 馬の尾。２ 馬の尾の毛。馬素(ばす)。,75
馬腹,ばふく,馬の腹。,157
場札,ばふだ,トランプや花札で、場に置かれている札。ふつう表の数字や図柄が見えるよう置く。,92
馬糞,ばふん,馬の糞。まぐそ。,249
馬面,ばめん,１ 馬の顔。また、馬のように長い顔。馬づら。２ 馬具の一。馬の額から鼻のあたりをおおうもの。装飾用と武装用とがある。,199
荊棘,ばら,とげのある木の総称。いばら。,123
薔薇,ばら,バラ科バラ属の低木の総称。特に、観賞用に改良された園芸品種。枝にとげがあり、蔓(つる)状となるものもある。葉は羽状複葉。萼(がく)・花びらとも5枚が基本で、重弁もある。花は香りが強く、咲く形から抱え咲き・剣弁咲き・高芯咲き・平咲きなどとよぶ。色は紅・赤・黄色などさまざまあるが、青色はない。主に北半球の温帯・冷帯に分布。バラ科の双子葉植物にはバラ属のほかサクラ属・シモツケ属・ナシ属など約100属が含まれ、約2000種が世界各地に分布。ローズ。いばら。しょうび。そうび。,7510
散鮨,ばらずし,五目鮨(ごもくずし)。ちらしずし。,0
散炭,ばらずみ,１ 小枝を焼いてつくった細かい炭。２ 俵(たわら)に詰めないで、ばらで売る木炭。,0
散弾,ばらだま,１ 発射すると、薬莢(やっきょう)に込められた多数の細かい鉛のたまが銃口から散らばって出るように作られた銃弾。ばらだま。２ 1発ずつ撃つ弾丸。,1282
散荷,ばらに,荷造りや梱包(こんぽう)のしてない荷物。,0
肋肉,ばらにく,牛・豚の、肋(あばら)骨のある腹側の肉。三枚肉。ばら。,17
散斑,ばらふ,まばらな斑点(はんてん)。また特に、鼈甲(べっこう)に黒い斑点のあるもの。,0
馬齢,ばれい,１ 馬の年齢。２ 自分の年齢を謙遜(けんそん)していう語。犬馬の齢(よわい)。,213
馬簾,ばれん,１ 纏(まとい)の周囲に房のように垂れ下げた、細長いラシャや厚紙、革などで作った飾り。２ 印刷で、点線の連続する罫線(けいせん)。目次を組むときなどに使用。,30
晩靄,ばんあい,夕暮れに立つもや。夕もや。,0
万一,ばんいち,１ もしも。ひょっとして。まんいち。２ わざわざ。とりたてて。３ めったにないこと。もしもの場合。まんいち。４ すべてのこと。万事。,4519
晩鶯,ばんおう,晩春から初夏のころに鳴くウグイス。老鶯。なつうぐいす。,0
晩霞,ばんか,１ 夕方に立つかすみ。夕がすみ。２ 夕焼け。,20
蕃客,ばんかく,来朝している外国人。,11
番楽,ばんがく,秋田・山形両県に分布する山伏神楽。多くは盆から秋にかけて行われ、能の古態を残しているといわれる。,8
万岳,ばんがく,多くの山々。,0
番傘,ばんがさ,太い竹の骨に和紙を張り、その上に油を引いた実用的な雨傘。もと、商家などで番号をつけて客に貸したところからいう。,246
番数,ばんかず,催し物や相撲などの番組・取組の数。,0
番方,ばんかた,番をする人。番人。,0
盤割,ばんかつ,卵割の一型。端黄卵の動物極側にある胚盤の部分だけで卵割が行われるもの。,0
晩期,ばんき,番に当たった兵士。当番の兵士。,416
板木,ばんぎ,合図のためにたたき鳴らす板。寺院の集会などの合図、また、江戸時代には火災の警報などに用いた。,158
晩菊,ばんぎく,おそ咲きの菊。,7
万苦,ばんく,多くの苦しみ。さまざまの労苦。,0
晩気,ばんげ,晩方。夕暮れ。,0
晩景,ばんけい,１ 夕方の景色。夕景。２ 夕方。夕刻。,17
万考,ばんこう,さまざまに考えをめぐらすこと。,0
万斛,ばんこく,はかりきれないほど多い分量。,61
万骨,ばんこつ,多くの人の骨。,26
盤根,ばんこん,１ 曲がりくねった根。２ 複雑で、処理や解決の困難な事柄。,2
晩産,ばんさん,１ 産み月を越えて出産すること。胎児は成熟児より大きく、出産に困難を伴う場合が多い。２ 普通より遅い年齢で出産すること。,5
番士,ばんし,番人が詰めている所。ばんどころ。,438
盤渉,ばんしき,日本音楽の十二律の一。基音の壱越(いちこつ)より九律高い音で、中国の十二律の南呂(なんりょ)、洋楽のロ音にあたる。,17
万謝,ばんしゃ,１ 厚く感謝すること。２ 深くわびること。,5
盤寿,ばんじゅ,81歳のこと。また、その祝い。,6
万寿,ばんじゅ,寿命の限りなく長いこと。また、長生きを祝っていう語。まんじゅ。,768
播州,ばんしゅう,播磨(はりま)国の異称。,742
晩熟,ばんじゅく,普通より成熟するのが遅いこと。おくて。,13
板書,ばんしょ,授業などで、黒板に字を書くこと。,89
番所,ばんしょ,番人が詰めている所。ばんどころ。,1105
晩照,ばんしょう,夕日の輝き。夕日。,0
晩鐘,ばんしょう,夕方に鳴らす寺院・教会などの鐘の音。入相(いりあい)の鐘。暮鐘。,87
蕃椒,ばんしょう,トウガラシの別名。,19
番匠,ばんじょう,１ 古代、大和や飛騨などの国から交代で朝廷に仕え、木工寮(もくりょう)に属して宮廷の建築に従事した職人。２ 木造の建物をつくる職人。大工。,290
晩食,ばんしょく,１ 夕方にする食事。夕食。夕飯。２ 遅く食事をとること。また、その食事。,142
蕃人,ばんじん,１ 未開の地の人。未開人。２ 日本統治時代、台湾の先住民である高山(こうざん)族の呼称。,63
蛮人,ばんじん,野蛮な人。,595
晩翠,ばんすい,冬枯れの季節になってもなお草木の葉が緑色であること。また、その緑。,112
万水,ばんすい,多くの水。また、多くの川・海。,0
伴星,ばんせい,連星をなす二つ以上の恒星のうち、暗いほうの恒星。⇔主星。,304
晩成,ばんせい,普通より遅れてでき上がること。また、年をとってから成功すること。,123
晩生,ばんせい,植物が、普通よりも遅れて生長すること。おくて。,75
蛮声,ばんせい,下品な大声。荒々しい声。,94
万世,ばんせい,限りなく何代も続く永い世。万代。永遠。よろずよ。,284
番線,ばんせん,１ 針金を太さによって番号をつけていう語。２ 駅のプラットホームに面した線路を番号で区別していう語。３ 物資の流通の系統や営業の担当の地域などをいう語。,3768
番船,ばんせん,港口・関所などで、必要に応じて見張りや警護をする船。また、密漁を監視する船。ばんぶね。,219
伴僧,ばんそう,法会や葬式で、導師につき従う僧。,12
晩霜,ばんそう,晩春、初夏のころに降りる霜。育ちはじめた草木の葉や芽を傷め、作物に被害を与える。おそじも。,14
蕃俗,ばんぞく,野蛮人の習俗。蕃風。,0
番卒,ばんそつ,見張りの番をする兵卒。番兵。,177
万卒,ばんそつ,多くの兵卒。多数の兵士。,3
番茶,ばんちゃ,煎茶(せんちゃ)用の若葉を摘んだあとの、やや堅い葉から作る緑茶。煎茶よりも品質は劣る。,522
晩潮,ばんちょう,夕方に満ちてくる潮。夕潮。暮潮。,0
番町,ばんちょう,東京都千代田区一番町から六番町までの総称、または通称。江戸時代は大番組が住んだ。,553
番付,ばんづけ,１ 相撲の本場所で、力士の序列を表にしたもの。また、その体裁にならって、ある事柄について人名などを順序づけて並べた一覧表。２ 芝居などで、興行の宣伝や案内のために出された刷り物。上演月日・演目・出演者・配役・座名などを記したもの。,1833
番手,ばんて,１ 紡績糸の太さを表す単位。重さ1ポンド（約454グラム）で長さ840ヤード（約768メートル）のものを一番手とする。長さが2倍、3倍のものを二番手、三番手とし、数が大きくなるほど糸は細くなる。２ 城にいて警護に当たる兵士。城番。３ 順番を決めて交代ですること。４ 競技などに登場する順番をいうのに用いる。５ 陣立てで、隊の順序をいうのに用いる。,2830
