name,reading,meaning
早鐘,はやがね,１ 火事や水害などの緊急な事態を知らせるために、激しく乱打する鐘。２ 激しい動悸のたとえ。
破約,はやく,約束を破ること。また、契約を取り消すこと。
早口,はやくち,１ しゃべり方が早いこと。早言葉。早言(はやこと)。２ 「早口言葉」の略。
早瀬,はやせ,川で水の流れの速い所。
疾風,はやて,１ 急に激しく吹く風。寒冷前線に伴うことが多い。陣風。しっぷう。２ 疫痢(えきり)。３ 旧日本陸軍の単座戦闘機。制式名称は四式戦闘機。昭和18年（1943）初飛行。最大時速687キロ。４ 東北新幹線・北海道新幹線で運行されている特別急行列車の愛称。平成14年（2002）盛岡・八戸間延伸に合わせて運行開始、平成22年（2010）新青森まで延伸。平成28年（2016）より北海道新幹線でも運行。東京・盛岡間、盛岡・新青森間、盛岡・新函館北斗間を結ぶ。
早出,はやで,１ ふだんより早く家を出たり、出勤したりすること。２ 「早番」に同じ。
早寝,はやね,夜、早い時刻に寝床に就くこと。
早早,はやばや,１ 普通よりずっと早い時期に行うさま。２ 急いで行うさま。
早番,はやばん,交替制の勤務で、早く出勤する番。早出。⇔遅番。
早便,はやびん,１ 郵便や乗り物などで、その日の早い時間に出発したり到着したりするもの。２ 「早飛脚(はやびきゃく)」に同じ。
早見,はやみ,必要な知識や情報が一目でわかるように工夫した表や図。
早耳,はやみみ,うわさ話や事件などを人より早く聞きつけること。また、その人。
早飯,はやめし,１ 飯の食い方が早いこと。２ 定刻より早めに食事をとること。
早技,はやわざ,すばやく巧みなわざ。また、すばやい動作や行為。
腹痛,はらいた,腹が痛むこと。ふくつう。
腹黒,はらぐろ,腹黒いこと。また、そのさまやその人。
遥遥,はるばる,１ 遠く離れているさま。遠くから、または遠くへ物事の及ぶさま。はるかに。２ 程度がかけ離れているさま。はるかに。３ 時間が隔たっているさま。
破裂,はれつ,１ 内部からの圧力などによって、勢いよく割れさけること。２ 意見がまとまらず、交渉などが物別れになること。決裂。
波浪,はろう,水面に起きる表面波。風浪・うねり・磯波の総称。なみ。
破牢,はろう,囚人が牢を破って逃げ出すこと。脱獄。破獄。牢やぶり。
叛意,はんい,背こうとする意思。謀反心。叛心。
犯意,はんい,その行為が犯罪となることを知りながら行おうとする意思。
範囲,はんい,１ 特定の領域・限度の中。２ きまり。規則。
反映,はんえい,１ 光や色などが反射して光って見えること。２ 対照的に色がうつり合って美しさを増すこと。３ あるものの性質が、他に影響して現れること。反影。また、それを現すこと。
繁栄,はんえい,豊かにさかえること。さかえて発展すること。
半円,はんえん,円または円周を直径で二等分した、その一方。
半可,はんか,１ 未熟なこと。中途半端なこと。また、そのさま。なまはんか。２ 「半可通(はんかつう)」の略。
繁華,はんか,人が多く集まり、にぎわっていること。また、そのさま。
半壊,はんかい,建物などが半分くらいこわれること。
反核,はんかく,核兵器の製造・実験・所有・使用などに反対すること。
半額,はんがく,ある金額の半分。
反感,はんかん,相手の存在や言動に対して反抗する気持ち。反発の感情。
半旗,はんき,弔意を表すために、国旗などを旗ざおの先から3分の1ほど下げて掲げること。また、その旗。
半期,はんき,一定の期間の半分。特に、1年の半分。
半季,はんき,１ 一期間の半分。１ 一年の半分の期間。
反逆,はんぎゃく,権威・権力などにさからうこと。
半球,はんきゅう,１ 球を、その中心を通る平面で二等分したものの一方。２ 地球を東西・南北などに二等分した場合の、その一方。
反響,はんきょう,１ 音波が障壁にぶつかって反射し、再び聞こえる現象。こだま。２ 発表された事柄・出来事などの影響によって起こるさまざまの反応。
反曲,はんきょく,１ そりまがること。２ 建具や家具で、凹状と凸状の両方を組み合わせた反転曲線をもつ波形の刳(く)り形。
半径,はんけい,１ 円または球の中心点から、その円周上または球面上の一点に至る線分。また、その長さ。直径の半分。２ 活動する範囲を円に見立て、その広さを示すときに用いる語。
反撃,はんげき,敵の攻撃に対して、防御にとどまらずに攻めかえすこと。反攻。
判決,はんけつ,１ 是非善悪などを判断して決めること。２ 訴訟事件に対して、裁判所が法規に基づいて下す最終的な判断。民事訴訟法では原則として口頭弁論を経て行われ、刑事訴訟法では公判手続きにおいて必ず口頭弁論を経て行われる裁判所の裁判。
版権,はんけん,著作権法にいう出版権。著作物の複製・販売に関して専有する権利。
半減,はんげん,半分に減ること。また、半分に減らすこと。
判子,はんこ,印判。印形(いんぎょう)。はん。
反語,はんご,１ 話し手が自分の考えを強く言うために、主張と反対の内容を疑問の形で表現すること。２ 実際とは反対のことを言って、暗に本当の気持ちを表現した言い方。遅れて来た人に、「ずいぶんとお早いお着きですね」などの類。アイロニー。３ 反対の語句を用いて、表現したい事物を言い表すこと。４ 江戸時代の語源説明法の一。ある語が二語の反切によってできたとするもの。また、そうしてできた語。
反抗,はんこう,さからうこと。長上や権威・権力などに従わないこと。
反攻,はんこう,守勢であったものが逆に攻勢に転じて攻めること。反撃。
犯行,はんこう,犯罪となる行為。犯罪行為。
反骨,はんこつ,権威・権力・時代風潮などに逆らう気骨。
瘢痕,はんこん,切り傷・火傷(やけど)・潰瘍(かいよう)などが治ったあとに残る傷あと。
