name,reading,meaning
夜座,やざ,１ 夜間にする談話。よばなし。また、それを書き記した本。２ 気軽に聞ける話。また、そのような内容の本。３ 禅宗で、夜に修行上の訓話をすること。
矢座,やざ,南天の小星座。白鳥座と鷲(わし)座との間にあり、四星が矢の形に並ぶ。9月中旬の午後8時ごろ南中する。
八坂,やさか,京都市東山区祇園(ぎおん)町の、八坂神社のある辺りの称。
優形,やさがた,１ 姿かたちが美しいこと。上品にすらりとやせていること。また、そのさま。２ 気だてや振る舞いなどのやさしいこと。しとやかで優美なこと。また、そのさま。
野冊,やさつ,植物採集のときに使う、2枚の竹や板にひもをつけたもの。間に採集した植物を吸水用の紙とともに挟んで持ち歩く。
優書,やさぶみ,恋文(こいぶみ)。懸想文(けそうぶみ)。
優文,やさぶみ,恋文(こいぶみ)。懸想文(けそうぶみ)。
野蚕,やさん,蚕のように生糸のとれる、ヤママユ・クスサン・テグスサン・サクサンなど。野生の蚕。家蚕に対していう。
野史,やし,民間で編集した歴史書。野乗(やじょう)。外史(がいし)。
野士,やし,盛り場・縁日・祭礼などに露店を出して商売したり、見世物などの興行をしたりする人。また、露天商の場所割りをし、世話をする人。的屋(てきや)。
野師,やし,盛り場・縁日・祭礼などに露店を出して商売したり、見世物などの興行をしたりする人。また、露天商の場所割りをし、世話をする人。的屋(てきや)。
椰子,やし,ヤシ科の単子葉植物の総称。2500種が熱帯を中心に分布。高木あるいは蔓性(つるせい)の木本。幹はふつうまっすぐ伸び、頂に大きな葉をつける。葉は柄があり、羽状か手のひら状に切れ込んでいる。花は密集してつき、果実は房状になる。ふつうココヤシをさすが、ナツメヤシ・ニッパヤシ・アブラヤシや、シュロ・トウなども含まれる。
弥次,やじ,１ やじること。また、その言葉。２ 自分に関係のないことに、興味本位で騒ぎ立て、見物すること。また、人のしりについて騒ぎ回ること。また、その人々。
八潮,やしお,埼玉県南東部の市。中川・綾瀬川に挟まれ、南は東京都に隣接。米・ネギなどの産地であったが、近年は工業地・住宅地。
八入,やしお,１ カエデの園芸品種。春の若葉が赤く、夏に緑色になる。２ 布を幾度も染め汁に浸して濃く染めること。また、その染めた布。
屋島,やしま,香川県高松市北東部にある半島。溶岩台地で、南北2嶺があり、南嶺に屋島寺がある。もとは島で、源平屋島の戦いの古戦場。
夜叉,やしゃ,顔かたちが恐ろしく、性質が猛悪なインドの鬼神。仏教に取り入れられて仏法を守護する鬼神となり、毘沙門天の眷族(けんぞく)とされる。八部衆の一。
野手,やしゅ,野球で、守備側選手の総称。
野州,やしゅう,下野(しもつけ)国の異称。
爺嬢,やじょう,父母。
野色,やしょく,野原の景色。また、野原の風情。
屋職,やじょく,大工・左官など建築に関係する職業。また、それにたずさわる人。
家職,やじょく,大工・左官など建築に関係する職業。また、それにたずさわる人。
矢尻,やじり,１ 矢の先端につけ、射当てたとき突き刺さる部分。普通は鉄製であるが、古くは石・骨・銅なども用いられた。矢の根。２ 矢を射当てる技量。
鏃巻,やじりまき,矢の篦(の)の先端で、鏃(やじり)をさし込んだ口もとを固く糸で巻き締めてある部分。また、その糸。篦巻(のまき)。口巻(くちまき)。
野人,やじん,１ 田舎に住む人。田舎者。２ 粗野な人。また、無粋な人。３ 在野の人。
野洲,やす,滋賀県中南部、野洲川が琵琶湖に注ぐ下流北岸にある市。近江(おうみ)富士と呼ばれる三上山がある。平成16年（2004）中主(ちゅうず)町、野洲町が合併して成立。
安来,やすぎ,島根県東部の市。中海(なかうみ)に臨み、山陰道の宿場町、西廻り航路の港町として栄えた。特殊鋼ヤスキハガネの産地。「安来節」の発祥地。
矢筋,やすじ,矢の飛んでいく道筋。
馬陸,やすで,倍脚綱の節足動物の総称。体は細長くてムカデに似るが、一つの体節に二対の歩脚があり、体長2センチくらいのものが多い。朽ち木・落ち葉の下など湿った所にすみ、触ると渦巻き状になり臭気を放つ。キシャヤスデ・ヒラタヤスデなど。円座虫。あまびこ。ぜにむし。
八隅,やすみ,天皇の統治する国の四方八方のすみずみ。
安目,やすめ,１ 値段が比較的安いこと。また、そのさま。２ 丁半ばくちで、負けの賽(さい)の目が出ること。３ 値段の安いものを買うこと。また、その人。４ ひかえめにすること。謙遜。
安宿,やすやど,宿泊料の安い宿屋。
安楽,やすらい,心身の苦痛や生活の苦労がなく、楽々としていること。また、そのさま。
安利,やすり,１ 安い利息。２ 利益の少ないこと。
鑢紙,やすりがみ,紙やすり。
鑢板,やすりばん,がり板のこと。やすりのような細かい刻み目がある。
鑢粉,やすりふん,金・銀・錫(すず)などの地金をやすりでおろして細かい粉にしたもの。蒔絵(まきえ)などに用いる。
八瀬,やせ,京都市左京区の地名。比叡山の西麓にあり、登山口をなす。昔、村人は天皇行幸の際に八瀬童子として出仕した。
野生,やせい,１ 動植物が自然に山野で生育すること。２ 人が教育などによって整えられたりせず自然のままの状態で育つこと。３ 一人称の人代名詞。男子が自分をへりくだっていう語。近世に多用される。
屋税,やぜい,家屋税または家賃のこと。
家税,やぜい,家屋税または家賃のこと。
野跡,やせき,小野道風(おののとうふう)の筆跡。
夜戦,やせん,夜間に行われる戦闘。
野戦,やせん,１ 山野で戦うこと。攻城戦・要塞(ようさい)戦・市街戦以外の陸上戦。２ 戦地。戦場。特に、大陸の戦場。
野選,やせん,野球で、打球を捕った野手が一塁で打者をアウトにできるのに、先行走者をアウトにしようと他の塁へ送球し、間に合わずに全走者を生かすこと。フィールダースチョイス。
矢銭,やせん,戦国大名などが賦課した軍用金。農村では反別を基準とした。
野鼠,やそ,野や畑にすむネズミ。のねずみ。
夜窓,やそう,夜のまど。
野葬,やそう,１ 死者を野に葬ること。２ 死体を林野に捨てる葬法。林葬。
屋台,やたい,１ 道路・広場などで立ち売りの商売をするための台を設けた、屋根付きの小さな店。台車をつけたり、自動車を改造したりして移動できるものもいう。屋台店。床店(とこみせ)。２ 祭礼のときなどに、飾り物をしたり、踊り手や囃子方(はやしかた)をのせたりして練り歩く、小屋形の台。もと御神体を祭って持ち運ぶためのもの。山車(だし)。練り物。檀尻(だんじり)。３ 能・歌舞伎などで、宮殿・社寺・家屋として舞台上にしつらえる作り物や大道具。４ 家・店のつくり。また、家をののしっていう語。
箭竹,やだけ,１ 矢の竹の部分。矢柄(やがら)。篦(の)。２ （矢竹）イネ科の植物。山野に生え、茎は高さ約4メートル、直径約1センチで、節から枝を出し、先に披針形の葉を数枚つける。葉の裏面は白い。夏、緑色の花穂をつける。茎は節と節との間が長いので、矢柄として利用した。しのめ。しのべだけ。やじの。の。
矢竹,やだけ,１ 矢の竹の部分。矢柄(やがら)。篦(の)。２ （矢竹）イネ科の植物。山野に生え、茎は高さ約4メートル、直径約1センチで、節から枝を出し、先に披針形の葉を数枚つける。葉の裏面は白い。夏、緑色の花穂をつける。茎は節と節との間が長いので、矢柄として利用した。しのめ。しのべだけ。やじの。の。
