name,reading,meaning,example
独文,どくぶん,１ ドイツ語で書かれた文章。２ ドイツ文学。３ ドイツ語による文学作品の総称。ドイツのみならず，オーストリア，スイスなどドイツ語圏の古今の作家によるドイツ語作品も含まれる。閉塞的な北方的風土と 19世紀までの社会的後進性などにも影響されて，非社会的で極度に内面的であることを特色とする。,24
独歩,どくほ,１ ひとりで歩くこと。ひとりあるき。２ 自力で事をなすこと。３ 他に並ぶものがないほどすぐれていること。,367
独法,どくほう,政府の行政活動から一定の事務・事業を分離し、担当する機関に独立の法人格を与えて、実務の効率化等を図る制度。国民生活・社会経済の安定等の公共上の見地から確実に実施されることが必要な事務・事業ではあるが、国が自ら主体となって直接に実施する必要のないもののうち、民間の主体に委ねた場合には必ずしも実施されないおそれがあるもの、または独占的に行うことが必要であるものを効率的かつ効果的に行わせることを目的として設立される。業務の特性に応じて、中期目標管理法人・国立研究開発法人・行政執行法人に分類される。,47
独房,どくぼう,刑務所や拘置所で、収容者を一人だけ入れておく居室。,1373
毒虫,どくむし,毒液をもっていて、人体に害毒を与える虫。ハチ・ドクガ・ムカデ・サソリなどの類。,222
毒矢,どくや,矢じりに毒を塗った矢。,338
髑髏,どくろ,風雨にさらされて肉が落ち、むきだしになった頭蓋骨。されこうべ。しゃれこうべ。,1399
独和,どくわ,ドイツ語と日本語。,3
独話,どくわ,１ ひとりごと。独語。２ 大ぜいの前で、ひとりが話すこと。,4
土建,どけん,土木と建築。,395
土語,どご,その地域に土着している住民の用いる言葉。また、その地に特有の言葉。方言。,43
土工,どこう,１ 土木工事で、土を掘り、運び、盛り固めるなどの基礎的な作業。２ 土木工事に従事する労働者。,272
土豪,どごう,その土地の豪族。,648
土左,どざ,おぼれて死んだ人のからだ。水死体。,37
土座,どざ,１ 建物内で、床を張らず、地面を露出するか、三和土(たたき)、タイル張りなどにした所。土間床。２ 昔の歌舞伎劇場で、1階の舞台正面の観客席。明和（1764～1772）ごろから枡(ます)で仕切られ、享和（1801～1804）ごろから平土間・高土間などの区別ができた。,0
土産,どさん,１ その土地の産物。２ みやげもの。みやげ。,3923
土質,どしつ,土壌の物理的、化学的性質。,268
度者,どしゃ,剃髪(ていはつ)して出家することを許された者。また、沙弥(しゃみ)となった者。得度者。,0
土州,どしゅう,土佐(とさ)国の異称。,114
土城,どじょう,周囲に土塁を巡らして築いた城。古代中国・朝鮮に多くみられ、日本でも奈良時代や平安時代初期に北九州・東北などで建設された。,64
土人,どじん,１ その土地で生まれ育った人。土着の人。土地の人。２ 未開地域の原始的な生活をしている住民を侮蔑していった語。,1757
土性,どせい,１ 五行(ごぎょう)説で、土の気をうけた人の性。２ 土地の性質。土壌の種類。砂土・赤土・黒土など。,0
土星,どせい,太陽系の6番目の惑星。太陽との平均距離14億2940万キロ。公転周期29.458年、自転周期0.444日。淡黄色で最大光度マイナス0.5等。木星に次ぐ大きな惑星で、赤道半径6万キロ、質量は地球の95.16倍。比重は0.7で惑星中最小。赤道の周囲に細かい粒子からなる数千本の環があり、60個以上の衛星をもつ。サターン。,1182
土製,どせい,土でつくること。また、土でつくったもの。,94
土石,どせき,土と石。,61
土葬,どそう,死骸を焼かずに土中に埋葬すること。また、その葬法。,367
土蔵,どぞう,盗難・火災に備えて、四面を土や漆喰(しっくい)などで塗り固めた倉庫。つちぐら。,2857
土俗,どぞく,その土地の住民。また、その土地の風俗。,260
土賊,どぞく,その土地の賊徒。,18
土台,どだい,１ 木造建築の骨組みの最下部にあって、柱を受け、その根本をつなぐ横材。建物の荷重を基礎に伝える。２ 建築物の最下部にあって、上の重みを支えるもの。基礎。３ 物事の基礎。物事の根本。４ 根本から。はじめから。もともと。,3263
土壇,どだん,１ 土で築いた壇。２ 茶道で、土を厚く塗った炉の内側の壁。３ 近世、首切りの刑を行うために築いた土の壇。前に穴を掘る。土壇(どだん)。,96
土着,どちゃく,先祖代々その土地に住んでいること。また、その土地に住みつくこと。,2160
土中,どちゅう,土のなか。地面の下。,909
土柱,どちゅう,１ 北海道の産物。２ 北海道の生まれ。どさん。,35
怒張,どちょう,１ 血管などが、ふくれること。２ 肩や筋肉などを、いからして張ること。,205
怒潮,どちょう,激しく打ち寄せる海水。,0
読過,どっか,１ 終わりまで読んでしまうこと。読み通すこと。読了。２ よみすごすこと。注意しないで読むこと。,21
読会,どっかい,議会において、議案の審議を慎重にするために設けられた審議の段階。明治憲法下の帝国議会では3読会制を採用し、第1読会では議案の全体を討議し、第2読会では逐条審議を行い、第3読会で議案全体を改めて審議して可否を決定した。現在の国会にはない。,93
独活,どっかつ,ウドの根茎やシシウドなどの根を乾燥したもの。漢方で発汗・解熱・鎮痙(ちんけい)・鎮痛薬などに用いる。羌活(きょうかつ)。,81
独客,どっきゃく,茶の湯で、客が自分一人であること。,0
独見,どっけん,その人独自の見解。,0
独航,どっこう,1隻だけで航行すること。,8
独行,どっこう,１ 自分ひとりだけで行くこと。単独行。２ 自分の力だけで物事をすること。,225
途転,どてん,株式や為替などのポジションを逆転させること。保有する現物株式を売ると同時に、さらに信用売りをするなど。,0
土鍋,どなべ,土製の鍋。熱を長く保つので、鍋焼きうどんや湯豆腐などの鍋料理に用いる。,368
土日,どにち,土曜日と日曜日。週末。,960
土嚢,どのう,土を入れた袋。陣地や堤防を築くのに用いる。,287
土場,どば,１ 床を張らないで地面のまま利用する所。土間。２ 切り出した材木を一時集めておく所。また、上流から流した材木を陸揚げする所。,61
土橋,どばし,土でおおった橋。つちばし。,1020
土蕃,どばん,土着の蛮人。,5
土樋,どひ,土管の樋(とい)。,20
奴婢,どひ,召使いの男女。下男と下女。ぬひ。,526
土俵,どひょう,１ 土をつめた俵(たわら)。２ 相撲の競技場。正式のものは、高さ1尺8寸（54センチ）、上辺の一辺が3間（5.7メートル）の台形に土を盛り上げ、中に小俵20俵で直径15尺（4.55メートル）の円を囲んで作る。 議論・交渉などが行われる場。,2587
土瓶,どびん,茶を入れたり、湯をわかしたりするのに用いる陶製の器。胴に注ぎ口がつき、肩の両側の耳につるをかけたもの。,439
丼池,どぶいけ,大阪市中央区南船場にあった池。明治7年（1874）に埋められた。池に面していた丼池筋には第二次大戦前は家具問屋、戦後は繊維問屋が密集。旧名、芦間池(あしまいけ)。,18
溝板,どぶいた,１ どぶをおおう板。２ 庶民の暮らしに密着した政治。地域住民の声に耳をかたむける政治。,83
溝川,どぶがわ,雨水・汚水などが流れる小さな川。また、どぶのように汚い川。,119
土仏,どぶつ,土製の仏像。布袋(ほてい)の像をいう場合が多い。つちぼとけ。,0
溝泥,どぶどろ,どぶの底にたまる汚泥(おでい)。,16
溝鼠,どぶねずみ,１ ネズミ科の哺乳類。代表的な家ネズミで、下水溝などにすむ。クマネズミより大きく、気も荒い。中央アジアの原産であるが、18世紀ごろからヨーロッパを経て全世界に広がり、先に世界中に分布していたクマネズミを圧迫。白変種のシロネズミは動物実験に用いられる。七郎ねずみ。２ 主人の目をかすめて悪事を働く使用人。,37
土墳,どふん,土を小高く盛り上げた墓。塚。,0
土塀,どべい,土で築いた塀。築地(ついじ)。,1324
土壁,どへき,土塗りの壁。つちかべ。,426
土木,どぼく,１ 土と木。２ 道路・鉄道・河川・橋梁(きょうりょう)・港湾などの、土石・木材・鉄材などを使ってする建設工事。,3554
奴僕,どぼく,雑役に使われる男。下男。ぬぼく。,123
土間,どま,１ 建物内で、床を張らず、地面を露出するか、三和土(たたき)、タイル張りなどにした所。土間床。２ 昔の歌舞伎劇場で、1階の舞台正面の観客席。明和（1764～1772）ごろから枡(ます)で仕切られ、享和（1801～1804）ごろから平土間・高土間などの区別ができた。,5145
土民,どみん,その土地に住みついている住民。土着の民。,733
土面,どめん,縄文時代後期・晩期、粘土で作って焼きあげた仮面。目に孔(あな)があいているものと、孔がなく額につけたらしいものとがある。,0
土曜,どよう,週の第7日。金曜の次の日。1週の最終の日。土曜日。,4136
土用,どよう,１ 雑節の一。1年に4回あり、立春・立夏・立秋・立冬の前各18日間。２ 立秋前の夏の土用。丑(うし)の日に鰻(うなぎ)を食べる風習がある。,389
銅鑼,どら,１ 打楽器の一。青銅などでできた金属製円盤を枠につるし、ばちで打ち鳴らす。仏教の法要、民俗芸能の囃子(はやし)、歌舞伎下座音楽、出帆の合図などに広く用いられる。ゴング。２ 詩誌。大正14年（1925）、草野心平が広東(カントン)留学中に創刊。宮沢賢治・八木重吉らの作品を紹介。,650
土竜,どりゅう,１ 地上の竜ともいうべき名馬。竜馬(りゅうめ)。２ モグラの別名。,88
土塁,どるい,土を盛り上げて築いたとりで。,1553
土類,どるい,水に溶けず、還元しにくい金属酸化物のこと。酸化アルミニウムなど。,127
土鈴,どれい,土を焼いて作った鈴。古くから魔よけとされ、今も郷土玩具として各地にみられる。,27
奴隷,どれい,１ 人間としての権利・自由を認められず、他人の私有財産として労働を強制され、また、売買・譲渡の対象ともされた人。古代ではギリシャ・ローマ、近代ではアメリカにみられた。２ ある事に心を奪われ、他をかえりみない人。,16448
泥足,どろあし,泥がついてよごれた足。,160
泥海,どろうみ,１ 泥水をたたえた海。２ 一面のぬかるみ。また、そのような広い水たまり。,87
泥絵,どろえ,１ 泥絵の具で描いた絵。江戸末期に起こり、主に芝居の書き割りや看板に用いられた。２ 金泥・銀泥を使って描いた絵。一般に黒漆塗りの器物や紺紙など暗色の地に描かれ、奈良時代から平安時代にすぐれた遺品が多い。金銀泥絵。金銀絵。,15
泥蟹,どろがに,ヒシガニ科の甲殻類。甲幅約6センチ。全身が軟毛で覆われ、泥が付着している。本州中部以南の太平洋岸の海底にすむ。,0
泥亀,どろがめ,スッポンの別名。,43
瀞峡,どろきょう,三重・奈良・和歌山3県の県境にある峡谷。熊野川の支流北山川にあり、上流から奥瀞峡（北山峡）・上(かみ)瀞峡・下(しも)瀞峡の三つに分けられる。下瀞峡の玉置口(たまいぐち)田戸(たど)の約1.2キロメートルが最も渓谷美にすぐれ、瀞八丁と呼ばれて国の特別名勝・天然記念物に指定されている。吉野熊野国立公園の一部。,16
泥靴,どろぐつ,泥でよごれた靴。,83
泥田,どろた,泥深い水田。,172
泥土,どろつち,どろ。でいど。,473
泥水,どろみず,１ 泥がまじって濁った水。２ 芸妓・娼妓(しょうぎ)などの色を売って生活をする世界。花柳社会。,903
泥目,どろめ,ハゼ科の海水魚。潮だまりなどでみられ、体長13センチくらい。体色は暗褐色で白斑が多数散在する。だぼはぜ。,0
鈍角,どんかく,直角より大きく、二直角より小さい角。,66
鈍甲,どんこ,１ カワアナゴ科の淡水魚。川・池・沼にすみ、全長約15センチ。体形はハゼ形で頭部は扁平。体色に変異が多い。本州中部以南に分布。美味。いしぶし。２ チチブ・カジカ・イタチウオの別名。,0
鈍根,どんこん,生まれつき頭の働きがにぶいこと。また、そのような性質。,22
呑酸,どんさん,胃液が口内に逆流すること。,2
呑舟,どんしゅう,舟をまるのみにすること。,14
嫩草,どんそう,芽ばえたばかりの若草。,4
鈍体,どんたい,鋭い刃や尖った先端をもたない物体の総称。法医学の用語。,6
緞帳,どんちょう,１ 厚地の織物でつくった模様入りの布。帳(とばり)などに用いる。２ 劇場の舞台と観客席とを仕切る垂れ幕。厚地に絵や刺繍(ししゅう)などを施した幕で、上下に開閉する。緞帳幕。,331
鈍刀,どんとう,切れ味のにぶい刀。なまくら。,38
鈍物,どんぶつ,頭の働きなどのにぶい人。,54
丼鉢,どんぶりばち,食物を盛るための厚手で深い陶製の大きな鉢。どんぶりばち。,34
丼飯,どんぶりめし,どんぶりに盛った飯。,68
丼物,どんぶりもの,どんぶり飯の上に具をのせたもの。カツ丼・天丼など。どんもの。,107
鈍磨,どんま,すりへって鋭くなくなること。,73
鈍麻,どんま,感覚がにぶくなること。,87
嫩葉,どんよう,新芽の葉。わかば。,86
貪吏,どんり,利益をむさぼる欲の深い役人。,0
貪戻,どんれい,欲が深く人の道に背くこと。また、そのさま。どんれい。,0
