name,reading,meaning,example
錯覚,さっかく,１ 事実とは異なるが、そうであるかのように思うこと。思い違い。勘違い。２ あるものについての知覚が客観的事実と著しく食い違うこと。,5715
錯簡,さっかん,書物のとじ違いなどで、ページの順序が乱れていること。また、書物の中の文字や文章の順序が乱れていること。,24
撮記,さっき,要点をつまんで書き記すこと。また、その記録。,0
殺気,さっき,１ 人を殺そうとする気迫。殺し合いでも起こりそうな険悪な空気。また、荒々しく緊張した気配。２ 草木を枯らす秋冬の寒気。,2805
早急,さっきゅう,非常に急ぐこと。また、そのさま。至急。,1508
作況,さっきょう,農作物の出来ぐあい。作柄(さくがら)。さくきょう。,14
作曲,さっきょく,楽曲を創作すること。また、詩歌・戯曲などに節や旋律をつけること。,31269
殺菌,さっきん,細菌をはじめとする微生物、特に病原菌を死滅させること。,1197
作句,さっく,俳句をつくること。また、その俳句。句作。,61
作興,さっこう,１ ふるいたつこと。盛んになること。２ ふるいおこすこと。盛んにすること。,54
錯行,さっこう,１ 交互にめぐること。２ 斜めに行くこと。,0
殺傷,さっしょう,殺したり傷つけたりすること。,1435
刷新,さっしん,弊害を除き去って、全く新しいものにすること。,1387
殺人,さつじん,人を殺すこと。,26384
颯爽,さっそう,人の姿や態度・行動がきりっとして、見る人にさわやかな印象を与えるさま。,1132
早速,さっそく,１ すみやかなこと。すぐ行うこと。また、そのさま。２ すぐさま。すぐに。ただちに。,7790
札束,さつたば,紙幣を重ねて束にしたもの。また、多額の金銭のこと。,1342
察知,さっち,おしはかって知ること。それと気がつくこと。,4019
殺虫,さっちゅう,虫、特に害虫を殺すこと。,1160
殺到,さっとう,多くの人や物が一度に1か所に押し寄せること。,4250
殺伐,さつばつ,殺気が感じられるさま。また、うるおいやあたたかみの感じられないさま。,706
殺法,さっぽう,殺し方。また、剣の使い方。,168
撮要,さつよう,要点を抜き出すこと。また、それを書いたもの。摘要。,17
殺戮,さつりく,むごたらしく多くの人を殺すこと。,2633
殺略,さつりゃく,人を殺して財物を奪うこと。,0
査定,さてい,金額・等級・合否などを調査したうえで決定すること。,735
蹉跌,さてつ,物事がうまく進まず、しくじること。挫折。失敗。,163
差等,さとう,等級をつけること。また、等級の違い。差別。等差。,58
作動,さどう,機械や装置の運動部分が働くこと。,5601
査読,さどく,学術誌に投稿された学術論文を専門家が読み、その内容を査定すること。,389
里山,さとやま,人里近くにある、生活に結びついた山や森林。薪(たきぎ)や山菜の採取などに利用される。,693
最中,さなか,たけなわであるとき。さいちゅう。,12399
左派,さは,組織内、特に政党の内部における比較的革新的または急進的な一派。,2654
差配,さはい,１ とりあつかうこと。世話をすること。また、指図すること。２ 手分けして事務をとりあつかうこと。３ 所有主の代わりに貸地・貸家などの管理をすること。また、その人。,566
茶飯,さはん,１ 茶と飯。転じて、日常のごくありふれたこと。２ 茶漬けの飯。,67
寂声,さびごえ,枯れて渋みのある声。老熟して趣のある声。,4
差別,さべつ,１ あるものと別のあるものとの間に認められる違い。また、それに従って区別すること。２ 取り扱いに差をつけること。特に、他よりも不当に低く取り扱うこと。３ 仏語。万物の本体が一如平等であるのに対し、その万物に高下・善悪などの特殊相があること。,11606
作法,さほう,１ 物事を行う方法。きまったやり方。きまり。しきたり。２ 起居・動作の正しい法式。３ 詩歌・小説などのきまった作り方。さくほう。４ 仏事を行う法式。葬礼・授戒などの法式。,3190
然程,さほど,それほど。たいして。,53
様様,さまさま,人や物事を表す語に付いて、自分にとってその人やその物事がありがたいものであるという意を表す。,72
瑣末,さまつ,重要でない、小さなことであるさま。,288
寒寒,さむざむ,１ いかにも寒そうなさま。２ 殺風景なさま。３ 内容にうるおいがないさま。,19
鮫肌,さめはだ,鮫の皮のように乾いてざらざらした皮膚。,42
査問,さもん,調べ問いただすこと。特に、団体が、その構成員の犯した不正や過誤につき、本人を呼んで取り調べること。,518
作用,さよう,１ 他に力や影響を及ぼすこと。また、そのはたらき。 ２ 心身のいとなみ。はたらき。３ 二つの物体の間に力がはたらいているとき、一方にはたらく力。他方にはたらく力は反作用という。４ 物体および場に及ぼされる種々のはたらき。化学作用・熱作用など。５ エネルギーと時間との積に等しい次元をもち、最小作用の原理が適用される物理量。作用量。６ ブレンターノの心理学やフッサールの現象学で、意識の対象志向的なはたらきをいう。意識作用。心的作用。,20842
左様,さよう,１ そのよう。そのとおり。２ 相手の言ったことを肯定したり、自分の思い出したことにうなずいて話し出したりするときに発する語。,1068
復習,さらい,１ 教えられたことを繰り返し練習すること。復習。さらえ。２ 芸事の師匠が弟子を集めて、日ごろ教えたことを演じさせること。また、その会。温習(おんしゅう)。,586
更更,さらさら,１ （あとに打消しの語を伴って用いる）少しも。決して。２ いま新たに。改めて。３ ますます。いっそう。,3
更地,さらち,１ 手入れがされていない空き地。２ 建物がなく、すぐにも建物を建てることのできる宅地や工業用地。,475
新湯,さらゆ,沸かしたばかりで、まだだれも入らない風呂。あらゆ。,30
