name,reading,meaning
間着,あいぎ,１ 春・秋の季節に着る衣服。２ 上着と下着との間に着る衣服。
愛郷,あいきょう,生まれ故郷を愛すること。
間銀,あいぎん,手数料。周旋料。口銭(こうせん)。間銭(あいせん)。
間釘,あいくぎ,両端のとがった釘。板と板とを継ぎ合わせるのに用いる。
愛犬,あいけん,１ かわいがって飼っている犬。２ 犬をかわいがること。
愛語,あいご,菩薩が他者に対して心のこもった優しい言葉をかけること。人々を救いに導く実践行である四摂事(ししょうじ)の一。
相碁,あいご,囲碁の腕前が同等なこと。また、その人。
藍子,あいご,スズキ目アイゴ科の海水魚。全長約55センチ。体は楕円形で側扁し、淡褐色の地に小白点がある。背びれ・しりびれ・腹びれのとげに毒がある。本州中部以南の沿岸にすむ。冬季に美味。
愛校,あいこう,自分の出身校または在学する学校を愛すること。
間駒,あいごま,将棋で、自分の駒を守るために相手の駒のきき筋に打つ駒。間遮(あいしゃ)。間(あい)。間馬(あいま)。
秋沙,あいさ,カモ科アイサ属の鳥の総称。くちばしは細長く、縁が鋸歯(きょし)状。潜水が巧みで、魚を捕食。日本では冬鳥であるが、北海道で繁殖するものもある。ウミアイサ・カワアイサ・ミコアイサの3種がみられる。のこぎりばがも。
間座,あいざ,能舞台で、橋懸かりの付け根の奥の一隅。後見柱の向かって左脇で、間(あい)狂言をつとめる役者が、自分の演技の前後に控える場所。
愛西,あいさい,愛知県西端の市。市域のほとんどが海抜0メートル以下で、西部を木曽川・長良川が天井川として流れる。平成17年（2005）4月に佐屋町、立田村、八開(はちかい)村、佐織町が合併して成立。
藍鮫,あいざめ,１ ツノザメ科アイザメ属の海水魚の総称。日本では、アイザメ・オキナワヤジリザメ・ゲンロクザメ・タロウザメの4種が太平洋側の深海にすむ。全長約1メートル。２ 藍色を帯びる鮫皮。刀剣の柄や鞘(さや)の装飾に使用。
愛餐,あいさん,キリスト教会で信徒が共にする食事。アガペー。
哀史,あいし,悲しい出来事をつづった物語。悲しい歴史。
哀詩,あいし,悲しい事柄や心を詠んだ詩。
愛児,あいじ,親がかわいがっている子。いとしご。
藍下,あいした,反物を黒や紺に染めるとき、藍で下染めをすること。
愛日,あいじつ,１ 冬の日光。２ 時間を惜しむこと。また、日時を惜しんで父母に孝養を尽くすこと。
間遮,あいしゃ,将棋で、自分の駒を守るために相手の駒のきき筋に打つ駒。間(あい)。間馬(あいま)。
相酌,あいじゃく,互いに酌をしあって酒を飲むこと。
愛書,あいしょ,１ 本が好きで、大切にすること。２ 好きな本。愛読書。
愛唱,あいしょう,ある歌を、日ごろ好んでうたうこと。
愛誦,あいしょう,ある詩歌や文章などを好んで口ずさむこと。
哀情,あいじょう,悲しく思う心。悲心。
愛嬢,あいじょう,かわいがっている大切な娘。まなむすめ。他人の娘についていう。
愛食,あいしょく,いつも好んで食べること。
藍汁,あいしる,アイの葉を発酵させ、石灰乳を混和して、藍染めの材料の青藍(せいらん)を沈殿させた液。
愛人,あいじん,１ 愛するいとしい人。特別の関係にある異性。情婦。情夫。情人。２ 人を愛すること。
相図,あいず,身ぶりなどで知らせること。前もって取り決めた方法で物事を知らせること。また、その方法や信号。
藍墨,あいずみ,藍蝋(あいろう)を墨の形に作ったもの。
愛婿,あいせい,気に入りの娘婿。
相先,あいせん,囲碁や将棋で、互いに優劣のない者が交互に先手になって対局すること。
哀訴,あいそ,同情をひくように、強く嘆き訴えること。哀願。
愛孫,あいそん,かわいい大切な孫。他人の孫についていう。
愛大,あいだい,１ 愛知県豊橋市に本部のある私立大学。昭和21年（1946）旧制大学として設立され、昭和24年（1949）新制大学に移行。２ 愛媛県松山市に本部のある国立大学法人。松山高等学校・愛媛師範学校・愛媛青年師範学校・新居浜(にいはま)工業専門学校を母体に、昭和24年（1949）新制大学として発足。のち、愛媛県立松山農科大学を吸収。平成16年（2004）国立大学法人となる。
藍茸,あいたけ,１ ベニタケ科のキノコ。夏から秋に山林・原野に生える。傘は藍緑色で、もろい。食用。なつあいたけ。２ ハツタケの別名。傷ついた部分が緑青色に変わるのでいう。
藍玉,あいだま,アイの葉を発酵させ、つき砕いて固めたもの。たまあい。
愛知,あいち,中部地方南西部、太平洋に面する県。もとの尾張三河の2国にあたる。県庁所在地は名古屋市。
愛鳥,あいちょう,鳥をかわいがること。特に、野鳥を愛護すること。
相鎚,あいづち,１ 鍛冶(かじ)で、二人の職人が交互に槌を打ち合わすこと。あいのつち。２ 相手の話にうなずいて巧みに調子を合わせること。
合褄,あいづま,和服で、襟先の位置の衽(おくみ)。また、そこで計る衽の幅。合褄幅。
相褄,あいづま,和服で、襟先の位置の衽(おくみ)。また、そこで計る衽の幅。合褄幅。
相床,あいどこ,一つの部屋に並べて敷かれた床。また、その隣り合わせの床。遊里では間を屏風(びょうぶ)などで仕切る。
相年,あいどし,互いに同じ年齢であること。
相殿,あいどの,同じ社殿に2柱以上の神を合わせて祭ること。また、その社殿。あいでん。
鮎並,あいなめ,カサゴ目アイナメ科の海水魚。全長約40センチ。体側に5本の側線がある。岩礁域に多く、体色は黄褐色から紫褐色まで場所によって変わる。北海道以南に分布。煮物・焼き物にする。あぶらこ。あぶらめ。
藍鼠,あいねずみ,藍色がかったねずみ色。藍気鼠(あいけねずみ)。あいねず。
愛馬,あいば,かわいがって大事にしている馬。
藍花,あいばな,１ ツユクサの別名。２ 染料の藍汁(あいしる)にできる泡。
相判,あいはん,１ 別の帳簿や書類と対照したしるしに押す印。合い判(はん)。２ 二人以上の者が連帯で押す印。
間判,あいばん,１ 紙の大きさの一。縦7寸（約21センチ）、横5寸（約15センチ）のもの。多く帳面に用いられた。２ 写真乾板で、小判と中判との間の大きさ。縦約13センチ、横約10センチ。３ 浮世絵版画の大きさの一。縦1尺1寸（約33センチ）、横7寸5分（約23センチ）のもの。
愛猫,あいびょう,１ かわいがって大切にしている猫。２ 猫をかわいがること。
