name,reading,meaning
卓抜,たくばつ,他のものをはるかに抜いてすぐれていること。また、そのさま。
拓本,たくほん,木・石・器物などに刻まれた文字・文様を紙に写し取ったもの。また、その技法。
琢磨,たくま,１ 玉などをとぎみがくこと。２ 修行して、学問・技芸・精神などを向上させること。
卓立,たくりつ,１ 他にぬきんでて高く立つこと。ひときわ優れていること。２ 文中のある語句を強調するために、特に強く発音すること。
卓論,たくろん,すぐれた議論。りっぱな論説。
他家,たけ,よその家。また、ほかの家筋。
他形,たけい,鉱物の形で、他の鉱物に妨げられて、その鉱物固有の結晶面をもてないもの。
多芸,たげい,多くの技芸・技能をもっていること。また、そのさま。
他見,たけん,ほかの人が見ること。また、ほかの人に見せること。
多言,たげん,口数の多いこと。ものを多く言うこと。たごん。
胼胝,たこ,繰り返し圧迫を受けた皮膚の部分が角質化し厚くなったもの。骨の出っぱったところにできやすい。
蛸足,たこあし,１ 器物などの足で、蛸の足のような形をしたもの。２ 1か所からいくつかに分かれて出ていること。
凧糸,たこいと,凧揚げに用いる、よりの強い太い木綿糸。
多幸,たこう,１ 非常に幸福なこと。よいことが多くあること。また、そのさま。多福。２ 本人や周囲の客観的状況にそぐわず、内容のない爽快な気分の状態。老年性認知症や薬物中毒・神経疾患などにみられる。
多劫,たごう,きわめて長い年月。永劫。
他国,たこく,１ 自分の国でない国。よその国。外国。２ 自分の生まれた土地でない土地。他郷。３ 自分の土地を離れてよそへ行くこと。
他言,たごん,秘密などを他の人に話すこと。口外すること。たげん。
打坐,たざ,すわること。座禅をすること。
多彩,たさい,１ 色の種類の多いこと。いろどりが多く美しいこと。また、そのさま。２ 変化や種類が多くにぎやかなこと。また、そのさま。
多才,たさい,いろいろな才能をもっていること。また、そのさま。
多罪,たざい,１ 罪の多いこと。２ 手紙などで、無礼や過失をわびるのに用いる語。
他殺,たさつ,他の人に殺されること。
多事,たじ,１ 仕事や用事などが多く、忙しいこと。また、そのさま。２ 事件や災難などが多く、世間の騒がしいこと。また、そのさま。
多識,たしき,多くの物事を知っていること。博識。
多湿,たしつ,湿気が多いこと。湿度が高いこと。また、そのさま。
他日,たじつ,１ 将来における不定の日をさす語。いつか別の日。後日。２ 以前の日。過ぎ去った日。
他社,たしゃ,ほかの会社。
他者,たしゃ,１ 自分以外のほかのもの。他人。２ 哲学で、あるものに対する他のもの（他のあるもの）。自己に対してある何かあるもの。
多謝,たしゃ,１ 厚く礼を述べること。２ 深くおわびすること。書簡文などで多く用いる。
多種,たしゅ,たくさんの種類。また、種類の多いこと。
多趣,たしゅ,おもしろみや、味わいの多いこと。趣味豊かなこと。
多重,たじゅう,いくつも重なること。また、いくつも重ねること。
他所,たしょ,１ ほかの所。別の場所。また、関係のない離れた所。２ 自分の家以外の所。また、自分の所属している団体以外の所。３ 自分には直接関係のないこと。関心のないこと。また、そのもの。
他書,たしょ,ほかの書物。
多少,たしょう,１ 数量の多いことと少ないこと。多いか少ないかの程度。２ 多いこと。たくさん。３ 数量のあまり多くないさま。程度のあまり大きくないさま。いくらか。少し。
多照,たしょう,日の照る時間が多いこと。
多祥,たしょう,幸いの多いこと。多く、手紙文に用いる。多幸。多福。
多情,たじょう,１ 情が深くて、感じやすいこと。また、そのさま。２ 異性に対する心が移りやすいこと。また、そのさま。移り気。
多色,たしょく,たくさんの色。さまざまな色。
多食,たしょく,いつもより、またはほかの人よりたくさん食べること。
多数,たすう,１ 人や物の数が多いこと。２ 大部分。大半。
多勢,たぜい,人数の多いこと。
他説,たせつ,ほかの説。他人の説。
他薦,たせん,他人が推薦すること。
黄昏,たそがれ,１ 夕方の薄暗い時。夕暮れ。２ 盛りを過ぎて終わりに近づこうとするころ。３ 1952年公開のアメリカ映画。原題《Carrie》。監督：ウィリアム・ワイラー、出演：ジェニファー・ジョーンズ、ローレンス・オリビエ、ミリアム・ホプキンスほか。４ 1981年製作のアメリカ映画。原題《On Golden Pond》。監督：マーク・ライデル、出演：ヘンリー・フォンダ、キャサリン・ヘプバーン、ジェーン・フォンダほか。第54回米国アカデミー賞作品賞ノミネート。同主演男優賞(ヘンリー・フォンダ)、主演女優賞(キャサリン・ヘプバーン)、脚色賞受賞。第39回米国ゴールデングローブ賞作品賞(ドラマ部門)受賞。
多多,たた,１ 数がきわめて多いさま。たくさん。２ 多ければ多いほど。３ 父のこと。
多大,ただい,数量・規模などが非常に大きいこと。また、そのさま。
只今,ただいま,１ 今この時。現在。２ ごく近い過去。ほんの少し前。今しがた。３ ごく近い未来。すぐ。じき。４ 帰宅のときのあいさつの語。
