id,idiom,reading,meaning
過食,かしょく,食べすぎること。くいすぎ。
過信,かしん,価値や力量などを実際よりも高くみて、信頼しすぎること。
数数,かずかず,１ 数え上げる数の多いこと。種類の多いこと。あれこれ。いろいろ。副詞的にも用いる。２ 「数の子」の女房詞。
加勢,かせい,力を貸して助けること。また、その人や兵。助勢。応援。
仮説,かせつ,ある現象を合理的に説明するため、仮に立てる説。実験・観察などによる検証を通じて、事実と合致すれば定説となる。
河川,かせん,地表をほぼ一定の流路をもって流れ、湖や海に注ぐ水の流れ。大小のかわ。
過疎,かそ,極度にまばらなこと。特に、ある地域の人口が他に流出して少なすぎること。
仮想,かそう,１ 仮に想定すること。１ 文法で、実際はそうでないことを前提として推量することを表す言い方。文語で、助動詞「まし」を付けて言い表す。
火葬,かそう,遺体を焼き、残った骨を葬ること。荼毘(だび)。
加速,かそく,速度を加えること。
家族,かぞく,１ 夫婦とその血縁関係者を中心に構成され、共同生活の単位となる集団。近代家族では、夫婦とその未婚の子からなる核家族が一般的形態。２ 民法旧規定において、戸主以外の家の構成員。
過多,かた,多すぎること。また、そのさま。過剰。
課題,かだい,１ 与える、または、与えられる題目や主題。２ 解決しなければならない問題。果たすべき仕事。
過大,かだい,大きすぎるさま。大きすぎて実際と合わないさま。
片側,かたがわ,両面あるうちの、一方の側。また、2列あるうちの、一方の列。
気質,かたぎ,１ 身分・職業・年齢層・環境などを同じくする人たちの間にみられる、特有の気風・性格。２ 習わし。慣習。３ 容姿、または、性質・気だて。
堅気,かたぎ,１ 心がしっかりしていてまじめなこと。また、そのさま。律儀。２ 職業や生活が、まっとうで、着実なこと。また、そういう人。
敵役,かたきやく,１ 芝居で、悪人にふんする役。悪役。悪形(あくがた)。２ 人から憎まれる立場にある人。憎まれ役。
家宅,かたく,住居。住宅。家。
肩車,かたぐるま,１ 人を肩や首の辺りにまたがらせて担ぐこと。２ 柔道で、相手を肩にのせ、担いで自分の前方へ投げる技。
片言,かたこと,１ 語られる言葉の一部分。へんげん。２ 幼児や外国人などの話す、たどたどしい不完全な言葉。３ なまり・俗語・方言など、標準から外れている言葉。
型式,かたしき,航空機・自動車・機械などで、特定の構造や外形などによって分類される型。モデル。
固唾,かたず,緊張して息を凝らしているときなどに口中にたまるつば。
片隅,かたすみ,１ 中心から離れた所。すみっこ。２ 目立たない所。
片時,かたとき,ほんのしばらくの間。ちょっとの間。へんじ。
片腹,かたはら,腹の片側。一方の脇腹。
堅物,かたぶつ,きまじめで、融通の利かない人。かたじん。かたぞう。
片方,かたほう,対になっているものの一つ。かたっぽ。かたっぽう。片一方。
片棒,かたぼう,駕籠(かご)を担ぐ二人の一方。相棒。
形見,かたみ,１ 死んだ人や別れた人を思い出すよりどころとなるもの。残した品や遺品、また、遺児。２ 過去を思い出させるもの。記念の品。
肩身,かたみ,１ 肩と身。からだ。２ 世間・他人に対する面目。
片道,かたみち,１ 行きか帰りかの一方。２ 一方からだけすること。３ 軍費として、片道分の費用について沿道諸国からの徴発を許すこと。
荷担,かたん,１ 力添えをすること。仲間になること。２ 荷物を背負うこと。になうこと。
果断,かだん,物事を思いきって行うこと。決断力のあること。また、そのさま。
花壇,かだん,庭などで、一部分を区切り土を盛り上げるなどして草花を植えた所。
価値,かち,１ その事物がどのくらい役に立つかの度合い。値打ち。２ 経済学で、商品が持つ交換価値の本質とされるもの。３ 哲学で、あらゆる個人・社会を通じて常に承認されるべき絶対性をもった性質。真・善・美など。
家畜,かちく,人間の生活に役立たせる目的で飼育される動物。
渦中,かちゅう,１ 水のうずまく中。２ ごたごたした事件の中。もめ事などの中心。
割愛,かつあい,１ 惜しいと思うものを、思いきって捨てたり、手放したりすること。２ 公務員が、他の自治体や民間企業などへ籍を移すこと。また、大学の職員が、他大学へ籍を移すこと。手続きの形式上、移籍先が「人材を割愛してほしい」と申請することから。３ 愛着の気持ちを断ち切ること。恩愛や煩悩(ぼんのう)を捨て去ること。
